Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
35.0,3,14.0,3,3.0,3.0,2.0,0,3,0,0.0,17572.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
21.0,1,21.0,3,3.0,3.0,2.0,0,5,1,1.0,16232.0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
30.0,3,8.0,3,3.0,4.0,2.0,0,3,1,2.0,17476.0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
44.0,1,17.0,3,5.0,3.0,3.0,0,3,0,1.0,23935.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
33.0,1,13.0,3,4.0,3.0,5.0,0,2,0,2.0,21716.0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
29.0,3,15.0,2,5.0,4.0,2.0,0,1,1,1.0,17760.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
36.0,3,24.0,4,4.0,5.0,5.0,1,3,0,3.0,27644.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
38.0,1,18.0,2,4.0,5.0,3.0,0,5,1,0.0,21288.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
41.0,3,6.0,3,3.0,3.0,1.0,1,4,0,2.0,20993.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
20.0,1,17.0,4,5.0,4.0,3.0,1,5,1,2.0,20537.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
29.0,3,12.0,3,4.0,5.0,2.0,0,1,1,1.0,27141.0,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False
29.0,1,7.0,3,5.0,4.0,3.0,0,4,0,1.0,21274.0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
38.0,1,15.0,3,3.0,5.0,5.0,0,3,0,2.0,21893.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
37.0,1,6.0,2,3.0,3.0,2.0,0,1,1,0.0,17115.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
43.0,1,8.0,3,1.0,3.0,2.0,0,1,1,2.0,17645.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
31.0,1,13.0,2,4.0,3.0,2.0,0,1,1,0.0,23943.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
33.0,1,12.0,4,4.0,4.0,4.0,0,3,1,2.0,21396.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
55.0,1,8.0,2,5.0,3.0,5.0,0,4,1,1.0,34187.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
27.0,3,14.0,2,3.0,4.0,2.0,0,1,0,1.0,21214.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
30.0,3,17.0,3,4.0,4.0,3.0,0,1,1,1.0,20975.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
33.0,1,34.0,3,3.0,3.0,2.0,1,1,1,0.0,20207.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
37.0,1,17.0,3,4.0,5.0,2.0,1,5,1,2.0,26999.0,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
53.0,1,10.0,3,5.0,3.0,4.0,1,1,1,1.0,26647.0,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
27.0,1,12.0,3,5.0,3.0,3.0,1,1,0,2.0,21044.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
48.0,3,9.0,4,5.0,3.0,3.0,1,1,0,1.0,21972.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
36.0,1,28.0,3,4.0,3.0,3.0,1,3,0,2.0,22692.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
36.0,1,9.0,1,3.0,4.0,5.0,0,4,1,0.0,17088.0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
36.0,1,11.0,3,5.0,3.0,3.0,0,1,1,2.0,21054.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
55.0,1,8.0,3,3.0,4.0,4.0,0,1,0,1.0,25976.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
47.0,1,25.0,3,4.0,3.0,4.0,0,5,0,1.0,23488.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
37.0,3,9.0,4,4.0,3.0,5.0,1,3,0,1.0,21322.0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
33.0,1,9.0,4,4.0,4.0,3.0,0,4,0,2.0,21048.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
25.0,1,24.0,3,5.0,3.0,3.0,0,3,0,1.0,23055.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
35.0,1,14.0,4,6.0,3.0,3.0,1,5,1,2.0,24752.0,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
30.0,2,13.0,3,5.0,4.0,3.0,0,3,1,2.0,21482.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
31.0,3,11.0,2,3.0,4.0,2.0,0,3,0,1.0,17789.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
40.0,1,16.0,4,4.0,4.0,2.0,0,1,1,1.0,25460.0,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
25.0,1,24.0,4,4.0,4.0,3.0,0,1,1,3.0,20888.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
48.0,3,10.0,3,4.0,3.0,2.0,1,5,1,2.0,32448.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
54.0,3,31.0,4,4.0,5.0,8.0,1,3,1,3.0,29126.0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
45.0,1,15.0,2,3.0,4.0,1.0,0,4,1,0.0,17348.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
40.0,3,10.0,3,4.0,3.0,6.0,1,4,1,2.0,23916.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
53.0,1,6.0,2,4.0,3.0,5.0,1,1,0,0.0,27965.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
36.0,1,13.0,4,4.0,3.0,2.0,1,3,1,2.0,22184.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
29.0,1,35.0,3,5.0,3.0,1.0,0,5,1,2.0,21384.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
40.0,3,32.0,3,3.0,5.0,2.0,0,2,1,1.0,23396.0,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
35.0,1,17.0,3,4.0,3.0,3.0,1,3,1,1.0,22493.0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
41.0,3,8.0,2,3.0,4.0,2.0,0,3,1,0.0,31015.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
46.0,3,8.0,3,3.0,3.0,5.0,1,3,0,2.0,25368.0,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
43.0,1,7.0,4,4.0,5.0,5.0,0,3,1,2.0,21254.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
24.0,1,33.0,3,4.0,3.0,3.0,0,2,1,2.0,21582.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
54.0,3,13.0,3,4.0,3.0,4.0,1,5,0,2.0,20984.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
27.0,3,14.0,2,3.0,4.0,2.0,0,2,0,0.0,21214.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
29.0,1,29.0,2,3.0,3.0,1.0,0,3,0,0.0,17201.0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
26.0,3,6.0,2,3.0,3.0,2.0,0,5,0,1.0,20296.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
27.0,1,7.0,3,4.0,4.0,3.0,0,5,0,2.0,25075.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
38.0,1,9.0,2,3.0,3.0,4.0,0,3,1,1.0,17821.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
57.0,1,6.0,3,1.0,3.0,1.0,0,3,1,2.0,19900.0,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
35.0,3,9.0,3,4.0,3.0,3.0,0,5,0,2.0,24952.0,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
39.0,1,9.0,3,4.0,3.0,2.0,0,1,1,2.0,25231.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
51.0,1,9.0,3,3.0,4.0,4.0,0,5,0,1.0,28734.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
51.0,1,17.0,4,5.0,3.0,8.0,0,5,1,2.0,29174.0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
29.0,3,11.0,3,4.0,3.0,3.0,0,1,0,1.0,22899.0,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
29.0,1,21.0,3,5.0,3.0,1.0,1,5,1,1.0,17168.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
31.0,3,11.0,3,3.0,3.0,2.0,0,1,0,2.0,20476.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
50.0,3,14.0,2,3.0,3.0,4.0,1,5,1,0.0,21796.0,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
31.0,1,16.0,3,5.0,3.0,3.0,0,4,1,2.0,20884.0,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
33.0,1,9.0,3,4.0,4.0,6.0,0,4,1,2.0,23561.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
26.0,1,31.0,2,5.0,3.0,2.0,0,1,0,0.0,17293.0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
33.0,3,22.0,3,3.0,5.0,6.0,0,3,1,0.0,20324.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
36.0,1,8.0,3,3.0,3.0,5.0,0,5,1,0.0,17543.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
33.0,1,7.0,3,4.0,3.0,3.0,1,4,1,2.0,24840.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
27.0,1,23.0,2,3.0,4.0,1.0,1,4,1,0.0,18058.0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
35.0,1,13.0,3,5.0,4.0,8.0,0,3,0,2.0,23183.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
57.0,1,6.0,2,3.0,3.0,3.0,0,3,0,1.0,21755.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
47.0,3,17.0,4,5.0,3.0,4.0,1,1,0,1.0,27749.0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
38.0,1,29.0,2,3.0,3.0,1.0,0,3,0,1.0,20745.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
37.0,1,10.0,3,4.0,4.0,3.0,0,3,0,2.0,22370.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
35.0,1,9.0,3,5.0,5.0,8.0,0,4,0,2.0,24635.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
58.0,1,8.0,3,4.0,3.0,1.0,0,5,0,0.0,17372.0,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
46.0,3,9.0,2,3.0,4.0,1.0,0,4,1,0.0,31606.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
42.0,3,18.0,2,3.0,5.0,1.0,1,5,1,1.0,28758.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
45.0,1,31.0,3,6.0,3.0,4.0,0,3,0,1.0,22386.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
32.0,3,6.0,2,3.0,3.0,2.0,0,5,1,0.0,25422.0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
22.0,1,25.0,4,4.0,3.0,3.0,0,3,1,3.0,21371.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
35.0,1,10.0,2,4.0,3.0,2.0,0,1,1,1.0,17376.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
44.0,1,16.0,3,3.0,3.0,2.0,1,3,1,2.0,17936.0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
33.0,1,6.0,3,3.0,3.0,2.0,1,2,1,0.0,28458.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
44.0,1,8.0,3,1.0,3.0,2.0,0,4,1,2.0,17011.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
47.0,1,28.0,4,4.0,4.0,6.0,0,3,1,3.0,27604.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
40.0,2,9.0,3,5.0,3.0,2.0,0,3,0,1.0,23882.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
43.0,1,10.0,4,2.0,3.0,4.0,1,5,0,1.0,23909.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
34.0,3,6.0,3,1.0,3.0,1.0,0,5,1,2.0,24725.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
40.0,1,16.0,4,4.0,4.0,22.0,0,2,1,1.0,25460.0,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
37.0,1,25.0,2,3.0,3.0,4.0,0,1,0,0.0,20768.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
32.0,3,12.0,4,4.0,3.0,3.0,0,1,0,3.0,24154.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
36.0,1,14.0,3,4.0,3.0,5.0,0,3,0,2.0,28899.0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
39.0,1,10.0,3,4.0,3.0,5.0,0,3,1,1.0,21499.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
37.0,1,6.0,1,3.0,3.0,3.0,1,3,0,0.0,28603.0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
29.0,1,26.0,4,5.0,5.0,3.0,0,3,1,2.0,21874.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
43.0,1,9.0,3,5.0,5.0,2.0,1,4,1,2.0,21271.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
39.0,1,11.0,3,4.0,3.0,2.0,0,5,0,1.0,21984.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
32.0,3,11.0,2,3.0,4.0,2.0,0,3,1,1.0,21524.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
28.0,3,6.0,3,3.0,3.0,4.0,0,3,1,0.0,17909.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
48.0,1,26.0,2,3.0,3.0,5.0,0,2,0,0.0,17259.0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
35.0,3,34.0,3,4.0,3.0,1.0,0,4,1,2.0,17430.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
31.0,3,17.0,4,5.0,3.0,3.0,0,1,0,2.0,25256.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
40.0,3,31.0,2,4.0,4.0,3.0,1,5,0,1.0,24094.0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
25.0,1,16.0,3,5.0,4.0,3.0,0,5,0,2.0,21372.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
49.0,3,36.0,4,4.0,3.0,5.0,0,4,0,1.0,31182.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
42.0,3,16.0,4,4.0,3.0,5.0,1,2,0,2.0,26867.0,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
42.0,3,17.0,3,6.0,4.0,3.0,0,1,1,1.0,24829.0,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False
21.0,1,6.0,3,4.0,4.0,2.0,1,5,0,2.0,17070.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
45.0,3,7.0,3,4.0,5.0,2.0,0,4,1,2.0,33061.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
36.0,1,35.0,3,2.0,3.0,3.0,0,5,1,1.0,22085.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
39.0,1,18.0,3,3.0,4.0,5.0,0,3,1,1.0,20295.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
31.0,3,16.0,2,3.0,3.0,3.0,1,1,0,0.0,21583.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
38.0,1,6.0,2,3.0,3.0,5.0,1,2,0,1.0,22861.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
52.0,1,6.0,3,3.0,3.0,3.0,0,2,1,1.0,32099.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
33.0,1,6.0,3,3.0,3.0,2.0,1,1,1,0.0,28458.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
21.0,1,6.0,3,4.0,4.0,2.0,1,5,1,1.0,17070.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
33.0,1,8.0,2,3.0,3.0,1.0,0,3,0,1.0,17500.0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
33.0,1,9.0,3,4.0,3.0,6.0,1,5,1,2.0,23676.0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
23.0,1,12.0,3,3.0,4.0,3.0,1,4,0,1.0,21006.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
36.0,1,32.0,4,5.0,4.0,5.0,0,3,1,2.0,29581.0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
51.0,3,32.0,3,3.0,3.0,3.0,0,3,0,1.0,31307.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
23.0,1,10.0,3,5.0,3.0,2.0,1,3,0,2.0,21531.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
40.0,3,8.0,2,3.0,4.0,1.0,0,2,0,1.0,20715.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
41.0,1,8.0,2,5.0,3.0,5.0,1,3,0,0.0,17778.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
43.0,1,12.0,4,4.0,3.0,6.0,0,3,1,1.0,20771.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
46.0,1,27.0,4,4.0,3.0,2.0,1,3,0,1.0,32174.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
34.0,1,28.0,2,4.0,3.0,2.0,1,1,1,0.0,20747.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
30.0,3,10.0,3,4.0,4.0,2.0,1,3,1,0.0,20209.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
44.0,1,30.0,2,3.0,3.0,4.0,1,5,0,1.0,18161.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
39.0,1,24.0,4,5.0,3.0,2.0,0,2,0,3.0,27501.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
51.0,1,9.0,2,3.0,3.0,3.0,0,4,1,1.0,28116.0,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
29.0,1,7.0,4,6.0,4.0,2.0,1,1,1,3.0,20894.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
32.0,1,10.0,4,4.0,3.0,2.0,0,4,1,3.0,32353.0,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
57.0,1,15.0,4,4.0,5.0,6.0,1,4,1,2.0,22935.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
28.0,3,19.0,2,3.0,3.0,4.0,1,5,1,1.0,24854.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
20.0,3,8.0,2,3.0,3.0,2.0,0,4,0,0.0,17783.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
34.0,1,28.0,4,2.0,4.0,3.0,0,1,1,2.0,20706.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
40.0,1,9.0,4,4.0,3.0,2.0,0,1,1,3.0,29616.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
27.0,1,9.0,3,2.0,3.0,3.0,0,3,1,2.0,24150.0,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
31.0,1,21.0,3,3.0,3.0,2.0,0,4,1,0.0,17610.0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
44.0,1,9.0,2,3.0,3.0,5.0,1,2,1,0.0,34513.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
43.0,1,16.0,4,5.0,3.0,2.0,0,1,1,2.0,38291.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
37.0,1,10.0,2,3.0,3.0,1.0,1,5,1,1.0,17996.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
27.0,3,35.0,4,4.0,4.0,3.0,0,3,1,1.0,24950.0,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
31.0,1,15.0,2,4.0,5.0,1.0,1,3,0,1.0,17321.0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
47.0,1,14.0,2,4.0,3.0,4.0,0,5,0,1.0,23936.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
32.0,1,11.0,4,2.0,3.0,2.0,0,5,1,3.0,22656.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
56.0,1,15.0,3,4.0,3.0,4.0,1,3,1,2.0,33434.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
46.0,3,9.0,4,4.0,4.0,2.0,0,5,1,1.0,23483.0,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
35.0,3,15.0,4,2.0,3.0,3.0,0,1,0,3.0,25477.0,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
32.0,3,9.0,4,4.0,3.0,6.0,1,5,1,2.0,25260.0,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
37.0,1,10.0,2,4.0,4.0,6.0,0,4,1,1.0,20766.0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
33.0,3,11.0,3,4.0,4.0,4.0,0,3,1,2.0,22609.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
33.0,3,14.0,2,4.0,3.0,1.0,0,2,1,1.0,17342.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
34.0,3,6.0,3,4.0,3.0,2.0,1,1,1,1.0,22083.0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
53.0,1,9.0,2,3.0,3.0,4.0,1,5,1,0.0,32584.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False
28.0,1,9.0,3,4.0,3.0,2.0,0,5,1,1.0,22905.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
29.0,1,12.0,3,4.0,3.0,3.0,1,2,1,1.0,22119.0,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
36.0,1,12.0,2,1.0,3.0,4.0,0,1,0,0.0,18038.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
27.0,1,10.0,2,1.0,4.0,2.0,1,4,1,0.0,21142.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
39.0,1,17.0,4,4.0,3.0,5.0,0,3,1,3.0,28502.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
36.0,1,9.0,3,4.0,4.0,7.0,0,1,0,1.0,23103.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
20.0,1,10.0,4,4.0,4.0,3.0,0,3,1,3.0,20161.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
44.0,2,6.0,2,4.0,3.0,5.0,0,5,1,1.0,20985.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
42.0,2,14.0,3,4.0,3.0,7.0,0,5,1,1.0,32861.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
36.0,1,16.0,2,3.0,5.0,1.0,1,5,1,1.0,23321.0,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
21.0,3,24.0,3,3.0,3.0,1.0,1,5,0,1.0,17625.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
44.0,1,9.0,4,2.0,3.0,3.0,0,1,1,3.0,21323.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
28.0,3,9.0,3,4.0,5.0,2.0,0,5,1,2.0,21719.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
37.0,1,6.0,2,3.0,3.0,2.0,0,2,1,1.0,17115.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
35.0,3,24.0,3,3.0,5.0,2.0,0,4,1,0.0,24069.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
36.0,1,18.0,4,5.0,5.0,4.0,1,5,1,2.0,28562.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
34.0,1,16.0,2,3.0,4.0,2.0,0,1,1,1.0,17008.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
44.0,3,9.0,4,4.0,3.0,3.0,1,3,0,1.0,26525.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
26.0,2,31.0,3,3.0,3.0,2.0,0,4,1,0.0,17942.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,3,35.0,4,5.0,3.0,2.0,0,4,1,3.0,21108.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
46.0,3,8.0,2,3.0,5.0,4.0,0,2,0,1.0,33947.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
28.0,1,6.0,3,5.0,4.0,1.0,1,1,1,2.0,17216.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
49.0,3,8.0,3,4.0,4.0,3.0,0,3,1,2.0,20390.0,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False
27.0,1,7.0,3,4.0,4.0,3.0,0,5,1,2.0,25075.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
30.0,3,17.0,3,4.0,4.0,3.0,0,2,0,2.0,20975.0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
27.0,1,22.0,2,3.0,4.0,1.0,0,1,1,0.0,17811.0,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
35.0,1,29.0,3,5.0,3.0,3.0,1,1,1,1.0,24425.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
22.0,1,11.0,2,1.0,4.0,2.0,1,4,1,0.0,17328.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
35.0,1,27.0,3,2.0,3.0,2.0,0,1,1,1.0,21263.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,1,29.0,4,3.0,4.0,2.0,0,5,1,2.0,30674.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
58.0,1,21.0,2,3.0,3.0,3.0,1,1,1,0.0,30787.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
27.0,2,32.0,4,4.0,3.0,3.0,0,4,1,1.0,21620.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
